url,headline,scrape_date,scrape_datetime
https://www.lrt.lt/en/news-in-english/19/2992277/do-you-know-where-your-nearest-shelter-is-only-one-in-five-lithuanians-do,Do you know where your nearest shelter is? Only one in five Lithuanians do,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2993047/lithuania-begins-construction-of-second-phase-of-military-base-for-german-brigade,Lithuania begins construction of second phase of military base for German brigade,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992334/lrt-english-newsletter-russia-planning-something,LRT English Newsletter: Russia planning something?,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992108/new-minister-says-border-guards-should-be-allowed-to-use-firearms-against-migrants,New minister says border guards should be allowed to use firearms against migrants,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992294/latvia-to-donate-radars-to-lithuania-to-strengthen-air-defences,Latvia to donate radars to Lithuania to strengthen air defences,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992211/eu-court-dismisses-final-challenge-to-sanctions-on-belarusian-transit-through-lithuania,EU court dismisses final challenge to sanctions on Belarusian transit through Lithuania,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992171/authorities-blame-private-contractor-as-vilnius-is-facing-waste-crisis-risk-of-fire,"Authorities blame private contractor as Vilnius is facing waste crisis, risk of fire",2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992137/lithuania-to-let-non-teachers-and-native-speakers-teach-eu-languages-in-schools,Lithuania to let non-teachers and native speakers teach EU languages in schools,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992092/lithuanian-police-find-21-spiders-in-car-driven-by-polish-national,Lithuanian police find 21 spiders in car driven by Polish national,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2989137/baltic-states-reject-russian-claims-over-airspace-in-joint-diplomatic-protest,Baltic states reject Russian claims over airspace in joint diplomatic protest,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2989093/lithuania-sends-more-guards-to-latvia-as-minister-raises-prospect-of-border-checks,Lithuania sends more guards to Latvia as minister raises prospect of border checks,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2991158/survey-finds-57-of-lithuanians-identify-as-middle-class-despite-income-gap,Survey finds 57% of Lithuanians identify as middle class despite income gap,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2990355/baltic-home-price-growth-far-outpace-eu-average-eurostat,Baltic home price growth far outpace EU average â Eurostat,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2989202/nato-air-defence-pledge-for-baltics-promises-and-reality,NATO air defence pledge for Baltics: promises and reality,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2997350/most-poles-oppose-return-of-compulsory-military-service,Most Poles oppose return of compulsory military service,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000193/beer-and-vodka-lose-ground-to-kombucha-and-energy-drinks-as-lithuanian-producers-adapt,Beer and vodka lose ground to kombucha and energy drinks as Lithuanian producers adapt,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2998303/belarusian-man-says-asylum-in-lithuania-endangered-by-politics-history-shows-otherwise,Belarusian man says asylum in Lithuania endangered by politics. History shows otherwise,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999126/restored-19th-century-wooden-synagogue-reopens-to-visitors-in-eastern-lithuania,Restored 19th-century wooden synagogue reopens to visitors in eastern Lithuania,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000304/lithuania-s-new-pm-reassures-businesses-of-no-new-taxes,Lithuaniaâs new PM reassures businesses of no new taxes,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000267/store-chain-closing-in-lithuania-as-its-owner-falls-under-latest-russia-sanctions,Store chain closing in Lithuania as its owner falls under latest Russia sanctions,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000197/lithuania-s-auditor-general-suggests-fixing-military-spending-above-5-beyond-2030,Lithuaniaâs auditor general suggests fixing military spending above 5% beyond 2030,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000153/lithuania-investigates-citizen-on-suspicion-of-spying-for-russia,Lithuania investigates citizen on suspicion of spying for Russia,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000095/lithuania-weighs-joining-new-international-defence-financing-initiatives-minister,Lithuania weighs joining new international defence financing initiatives â minister,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000071/klaipeda-sea-festival-opens-with-cinema-theme,KlaipÄda Sea Festival opens with cinema theme,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000051/lithuanian-fm-slams-concessions-in-latest-russia-sanctions-round,Lithuanian FM slams concessions in latest Russia sanctions round,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999336/lrt-english-newsletter-counting-cash-money,LRT English Newsletter: Counting cash money,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999190/lithuania-prepares-contingency-plan-if-airbaltic-cuts-flights-or-leaves-altogether,Lithuania prepares contingency plan if AirBaltic cuts flights or leaves altogether,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999178/former-lithuanian-army-chief-warns-ukraine-leadership-changes-risk-military-instability,Former Lithuanian army chief warns Ukraine leadership changes risk military instability,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999139/lithuanian-polish-border-officials-to-discuss-easing-checks-amid-temporary-controls,"Lithuanian, Polish border officials to discuss easing checks amid temporary controls",2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999114/vinted-lifosa-post-biggest-revenue-gains-among-lithuanian-companies-in-2025,"Vinted, Lifosa post biggest revenue gains among Lithuanian companies in 2025",2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2998285/uk-swaps-tanks-for-drones-in-the-baltics-the-way-of-war-is-changing,UK swaps tanks for drones in the Baltics: âThe way of war is changingâ,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2997319/fatigue-in-europe-lithuania-among-few-fighting-for-russia-sanctions,âFatigue in Europeâ: Lithuania among few fighting for Russia sanctions,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2998071/lithuania-among-eu-countries-facing-steepest-population-decline,Lithuania among EU countries facing steepest population decline,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2997230/cider-and-cherry-stones-seven-popular-summer-myths-busted-by-the-experts,Cider and cherry stones: Seven popular summer myths busted by the experts,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2996198/meet-the-seven-year-old-lithuanian-who-s-just-become-european-chess-champion-twice,Meet the seven-year-old Lithuanian who's just become European chess champion â twice,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2990306/needed-not-wanted-new-policy-is-bound-to-turn-away-foreigners-working-in-lithuania,"Needed, not wanted â new policy is bound to turn away foreigners working in Lithuania",2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3003064/lithuania-considers-more-national-sanctions-on-russian-belarusian-citizens,"Lithuania considers more national sanctions on Russian, Belarusian citizens",2026-07-27,2026-07-27_06.59.52
https://www.lrt.lt/en/news-in-english/19/3003059/no-sign-yet-of-airbaltic-scaling-back-in-lithuania-minister,No sign yet of airBaltic scaling back in Lithuania â minister,2026-07-27,2026-07-27_06.59.52
https://www.lrt.lt/en/news-in-english/19/3003055/lithuania-resumes-taiwan-economic-cooperation-talks-after-government-change,Lithuania resumes Taiwan economic cooperation talks after government change,2026-07-27,2026-07-27_06.59.52
https://www.lrt.lt/en/news-in-english/19/2998314/lithuania-s-new-government-promises-to-be-tough-on-migration-but-are-concerns-justified,Lithuaniaâs new government promises to be tough on migration â but are concerns justified?,2026-07-27,2026-07-27_06.59.52
https://www.lrt.lt/en/news-in-english/19/3003191/lithuanian-firm-wins-eur29m-contract-to-build-leopard-tank-facility-in-kaunas,Lithuanian firm wins â¬29m contract to build Leopard tank facility in Kaunas,2026-07-27,2026-07-27_11.16.16
https://www.lrt.lt/en/news-in-english/19/3003163/lithuanian-politicians-divided-over-new-probe-into-alleged-cia-black-site,Lithuanian politicians divided over new probe into alleged CIA black site,2026-07-27,2026-07-27_11.16.16
https://www.lrt.lt/en/news-in-english/19/3003120/lithuania-s-democrats-elect-mep-virginijus-sinkevicius-as-party-leader,Lithuaniaâs Democrats elect MEP Virginijus SinkeviÄius as party leader,2026-07-27,2026-07-27_11.16.16
https://www.lrt.lt/en/news-in-english/19/3003291/dhl-is-acquiring-baltic-parcel-delivery-group-venipak,DHL is acquiring Baltic parcel delivery group Venipak,2026-07-27,2026-07-27_14.24.33
https://www.lrt.lt/en/news-in-english/19/3003274/lithuania-reburies-remains-of-15-anti-soviet-partisans-and-their-relatives,Lithuania reburies remains of 15 anti-Soviet partisans and their relatives,2026-07-27,2026-07-27_14.24.33
https://www.lrt.lt/en/news-in-english/19/3003229/lithuania-plans-opening-embassy-in-brazil,Lithuania plans opening embassy in Brazil,2026-07-27,2026-07-27_14.24.33
https://www.lrt.lt/en/news-in-english/19/3003336/lithuanian-border-guards-find-tunnel-from-belarus,Lithuanian border guards find tunnel from Belarus,2026-07-27,2026-07-27_17.39.34
https://www.lrt.lt/en/news-in-english/19/3004192/two-poles-charged-with-robbing-car-wash-payment-terminals-in-lithuania,Two Poles charged with robbing car wash payment terminals in Lithuania,2026-07-28,2026-07-28_10.31.01
https://www.lrt.lt/en/news-in-english/19/3004081/german-firm-supplying-nato-base-in-lithuania-linked-to-russia-belarus-trade,"German firm supplying NATO base in Lithuania linked to Russia, Belarus trade",2026-07-28,2026-07-28_10.31.01
https://www.lrt.lt/en/news-in-english/19/3004064/lithuania-detecting-attempts-to-smuggle-migrants-via-tunnels-from-belarus-official,Lithuania detecting attempts to smuggle migrants via tunnels from Belarus â official,2026-07-28,2026-07-28_10.31.01
https://www.lrt.lt/en/news-in-english/19/3003330/no-grace-period-lithuania-s-new-prime-minister-under-scrutiny-over-doctoral-thesis,No grace period: Lithuaniaâs new prime minister under scrutiny over doctoral thesis,2026-07-28,2026-07-28_10.31.01
https://www.lrt.lt/en/news-in-english/19/3004332/for-lithuanians-only-real-estate-agent-warned-over-discrimination,For Lithuanians only: real estate agent warned over discrimination,2026-07-28,2026-07-28_13.56.12
https://www.lrt.lt/en/news-in-english/19/3004271/two-people-in-lithuania-charged-with-smuggling-drug-laced-paper-to-uae-bahrain,"Two people in Lithuania charged with smuggling drug-laced paper to UAE, Bahrain",2026-07-28,2026-07-28_13.56.12
https://www.lrt.lt/en/news-in-english/19/3005177/vilnius-waste-crisis-backlog-at-40-000-tonnes-damage-estimated-at-eur18m-official,"Vilnius waste crisis: backlog at 40,000 tonnes, damage estimated at â¬18m â official",2026-07-29,2026-07-29_17.12.06
https://www.lrt.lt/en/news-in-english/19/3005052/lithuanian-intelligence-watchdogs-decline-probe-into-alleged-cia-site,Lithuanian intelligence watchdogs decline probe into alleged CIA site,2026-07-29,2026-07-29_17.12.06
https://www.lrt.lt/en/news-in-english/19/3004351/lithuanian-artist-opens-exhibition-at-tate-modern-i-want-people-to-play,Lithuanian artist opens exhibition at Tate Modern: âI want people to playâ,2026-07-29,2026-07-29_17.12.06
https://www.lrt.lt/en/news-in-english/19/3005265/lithuania-finds-unfinished-tunnel-for-suspected-migrant-crossings-from-belarus,Lithuania finds unfinished tunnel for suspected migrant crossings from Belarus,2026-07-29,2026-07-29_19.09.12
https://www.lrt.lt/en/news-in-english/19/3005232/lithuania-ready-to-send-firefighters-to-france-as-wildfires-rage,Lithuania ready to send firefighters to France as wildfires rage,2026-07-29,2026-07-29_19.09.12
https://www.lrt.lt/en/news-in-english/19/3006058/lithuania-nears-annual-foreign-worker-quota,Lithuania nears annual foreign worker quota,2026-07-30,2026-07-30_06.24.09
https://www.lrt.lt/en/news-in-english/19/3005258/ai-powered-scams-appear-in-lithuania-how-not-to-fall-victim,AI-powered scams appear in Lithuania: how not to fall victim,2026-07-30,2026-07-30_06.24.09
https://www.lrt.lt/en/news-in-english/19/3006172/kauno-zalgiris-make-history-by-securing-place-in-uefa-league-phase,Kauno Å½algiris make history by securing place in UEFA league phase,2026-07-30,2026-07-30_10.21.45
https://www.lrt.lt/en/news-in-english/19/3006338/lithuania-sees-record-transplant-run-in-july-despite-rising-family-refusals,Lithuania sees record transplant run in July despite rising family refusals,2026-07-30,2026-07-30_13.50.17
https://www.lrt.lt/en/news-in-english/19/3006311/lithuania-s-child-protection-service-denies-ordering-removal-of-baby-who-had-already-died,Lithuaniaâs child protection service denies ordering removal of baby who had already died,2026-07-30,2026-07-30_13.50.17
https://www.lrt.lt/en/news-in-english/19/3006058/lithuania-effectively-exhausts-annual-non-eu-foreign-worker-quota,Lithuania effectively exhausts annual non-EU foreign worker quota,2026-07-30,2026-07-30_13.50.17
https://www.lrt.lt/en/news-in-english/19/3006371/lithuania-s-first-post-independence-prime-minister-kazimira-prunskiene-dies-at-83,Lithuania's first post-independence prime minister Kazimira PrunskienÄ dies at 83,2026-07-30,2026-07-30_17.22.49
https://www.lrt.lt/en/news-in-english/19/3007040/clock-stopped-at-04-45-the-medininkai-massacre-in-the-shadow-of-world-powers,Clock stopped at 04:45 The Medininkai massacre in the shadow of world powers,2026-07-31,2026-07-31_06.40.51
https://www.lrt.lt/en/news-in-english/19/3006272/lrt-english-newsletter-tunnelling-from-belarus,LRT English Newsletter: Tunnelling from Belarus,2026-07-31,2026-07-31_06.40.51
https://www.lrt.lt/en/news-in-english/19/3007068/i-would-be-a-tank-in-a-skirt-political-leaders-mourn-the-death-of-lithuania-s-first-pm,âI would be a tank in a skirtâ: Political leaders mourn the death of Lithuaniaâs first PM,2026-07-31,2026-07-31_10.35.33
https://www.lrt.lt/en/news-in-english/19/3007257/lithuania-sends-32-firefighters-to-help-france-battle-wildfires,Lithuania sends 32 firefighters to help France battle wildfires,2026-07-31,2026-07-31_13.55.51
https://www.lrt.lt/en/news-in-english/19/3007205/italian-troops-take-over-nato-baltic-air-policing-mission,Italian troops take over NATO Baltic air policing mission,2026-07-31,2026-07-31_13.55.51
https://www.lrt.lt/en/news-in-english/19/3007314/lithuanian-university-to-investigate-pm-over-potential-academic-ethics-breach,Lithuanian university to investigate PM over potential academic ethics breach,2026-07-31,2026-07-31_21.01.18
https://www.lrt.lt/en/news-in-english/19/3003122/from-nigeria-to-japan-lithuanian-traditional-costumes-find-fans-around-the-world,From Nigeria to Japan: Lithuanian traditional costumes find fans around the world,2026-08-01,2026-08-01_09.55.17
https://www.lrt.lt/en/news-in-english/19/3008045/lithuanian-embassy-in-kyiv-damaged-in-russian-missile-attack,Lithuanian embassy in Kyiv damaged in Russian missile attack,2026-08-01,2026-08-01_09.55.17
https://www.lrt.lt/en/news-in-english/19/3006113/why-the-west-still-misunderstands-belarus-role-in-russia-s-war-opinion,Why the West still misunderstands Belarusâ role in Russiaâs war â opinion,2026-08-01,2026-08-01_09.55.17
https://www.lrt.lt/en/news-in-english/19/3003279/the-forgotten-story-of-a-legendary-lithuanian-pilot,The forgotten story of a legendary Lithuanian pilot,2026-08-02,2026-08-02_09.52.52
https://www.lrt.lt/en/news-in-english/19/3005131/ukraine-and-gulf-conflicts-increasingly-intertwined-says-russia-iran-analyst,"Ukraine and Gulf conflicts increasingly intertwined, says Russia-Iran analyst",2026-08-02,2026-08-02_09.52.52
https://www.lrt.lt/en/news-in-english/19/3010313/russian-independent-media-editor-says-he-is-leaving-lithuania-for-france,Russian independent media editor says he is leaving Lithuania for France,2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010226/seimas-speaker-says-vilnius-is-making-progress-towards-normalising-ties-with-beijing,Seimas speaker says Vilnius is making progress towards normalising ties with Beijing,2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010175/i-m-racist-and-i-did-it-on-purpose-lithuanian-volunteer-sabotages-athlete-s-performance,âIâm racist and I did it on purposeâ: Lithuanian volunteer sabotages athleteâs performance,2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010165/weekend-storm-damaged-homes-and-cars-across-lithuania-vilnius-region-hit-hardest,"Weekend storm damaged homes and cars across Lithuania, Vilnius region hit hardest",2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010153/lithuania-receives-new-stadler-trains-ahead-of-autumn-passenger-service-launch,Lithuania receives new Stadler trains ahead of autumn passenger service launch,2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010125/lithuania-cuts-minimum-down-payment-for-some-first-time-homebuyers,Lithuania cuts minimum down payment for some first-time homebuyers,2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010079/second-cathedral-excavations-uncover-new-layers-of-vilnius-lost-great-synagogue,Second cathedral: Excavations uncover new layers of Vilniusâ lost Great Synagogue,2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010063/lithuania-seeks-ai-powered-air-defence-network-after-drone-incidents,Lithuania seeks AI-powered air defence network after drone incidents,2026-08-03,2026-08-03_14.30.39
https://www.lrt.lt/en/news-in-english/19/3010323/hundred-years-later-argentina-s-lithuanian-diaspora-revisits-its-roots,"Hundred years later, Argentinaâs Lithuanian diaspora revisits its roots",2026-08-04,2026-08-04_06.24.24
https://www.lrt.lt/en/news-in-english/19/3011074/latvia-proposes-closing-the-belarus-border-to-the-general-public-and-freight-transport,Latvia proposes closing the Belarus border to the general public and freight transport,2026-08-04,2026-08-04_10.34.17
https://www.lrt.lt/en/news-in-english/19/3011165/russian-attack-on-lithuanian-embassy-in-kyiv-could-have-been-deliberate-fm-speculates,"Russian attack on Lithuanian embassy in Kyiv could have been deliberate, FM speculates",2026-08-04,2026-08-04_10.34.17
https://www.lrt.lt/en/news-in-english/19/3011113/lithuania-s-innovation-funding-is-patchy-and-ineffective-audit-finds,"Lithuaniaâs innovation funding is patchy and ineffective, audit finds",2026-08-04,2026-08-04_10.34.17
https://www.lrt.lt/en/news-in-english/19/3011089/lithuania-seeks-to-produce-ukrainian-drones-under-bilateral-defence-agreement,Lithuania seeks to produce Ukrainian drones under bilateral defence agreement,2026-08-04,2026-08-04_10.34.17
https://www.lrt.lt/en/news-in-english/19/3011059/lithuanian-fm-calls-for-firm-response-from-nato-after-russian-missile-lands-in-poland,Lithuanian FM calls for âfirm responseâ from NATO after Russian missile lands in Poland,2026-08-04,2026-08-04_10.34.17
https://www.lrt.lt/en/news-in-english/19/3011250/china-adds-lithuanian-firm-to-export-control-list-in-possible-retaliation-for-eu-sanctions,China adds Lithuanian firm to export control list in possible retaliation for EU sanctions,2026-08-04,2026-08-04_19.26.29
https://www.lrt.lt/en/news-in-english/19/3011198/lithuania-s-tech-group-tesonet-seeks-to-acquire-grand-hotel-vilnius,Lithuaniaâs tech group Tesonet seeks to acquire Grand Hotel Vilnius,2026-08-04,2026-08-04_19.26.29
https://www.lrt.lt/en/news-in-english/19/3012352/lithuanian-leaders-pay-final-respects-to-first-post-independence-prime-minister-prunskiene,Lithuanian leaders pay final respects to first post-independence prime minister PrunskienÄ,2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3012317/migrants-attack-lithuanian-border-guards-after-crossing-from-belarus-through-tunnel,Migrants attack Lithuanian border guards after crossing from Belarus through tunnel,2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3012245/lithuanian-govt-sees-no-need-for-emergency-action-despite-diesel-price-topping-eur2,Lithuanian govt sees no need for emergency action despite diesel price topping â¬2,2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3012138/lithuania-has-no-evidence-russia-deliberately-targeted-embassy-in-kyiv-minister-says,"Lithuania has no evidence Russia deliberately targeted embassy in Kyiv, minister says",2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3012126/vilnius-municipality-to-stop-accepting-written-requests-in-russian,Vilnius municipality to stop accepting written requests in Russian,2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3012095/can-lithuanian-president-take-workation-abroad,Can Lithuanian president take workation abroad?,2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3012061/lithuanian-ruling-party-leader-rejects-calls-to-expel-spain-from-schengen,Lithuanian ruling party leader rejects calls to expel Spain from Schengen,2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3011148/we-need-to-involve-women-lithuania-s-political-leaders-mull-pact-on-demographics,âWe need to involve womenâ: Lithuaniaâs political leaders mull pact on demographics,2026-08-05,2026-08-05_19.24.25
https://www.lrt.lt/en/news-in-english/19/3013062/kaliningrad-court-sentences-lithuanian-citizen-for-espionage,Kaliningrad court sentences Lithuanian citizen for espionage,2026-08-06,2026-08-06_13.57.28
https://www.lrt.lt/en/news-in-english/19/3012179/russians-only-understand-force-did-poland-make-a-mistake,âRussians only understand forceâ: Did Poland make a mistake?,2026-08-06,2026-08-06_13.57.28
https://www.lrt.lt/en/news-in-english/19/3013271/lithuanian-pm-says-threat-level-unchanged-after-warning-of-possible-false-flag-attacks,Lithuanian PM says threat level unchanged after warning of possible âfalse flagâ attacks,2026-08-06,2026-08-06_23.55.12
https://www.lrt.lt/en/news-in-english/19/3013237/us-fintech-aspora-to-establish-eu-hub-in-lithuania-create-up-to-100-jobs,"US fintech Aspora to establish EU hub in Lithuania, create up to 100 jobs",2026-08-06,2026-08-06_23.55.12
https://www.lrt.lt/en/news-in-english/19/3013145/lithuania-aims-to-become-a-leading-european-gastronomic-destination-within-a-decade,Lithuania aims to become a leading European gastronomic destination within a decade,2026-08-06,2026-08-06_23.55.12
https://www.lrt.lt/en/news-in-english/19/3013086/lithuanian-intelligence-says-russia-may-use-ukrainian-drones-to-attack-baltic-targets,Lithuanian intelligence says Russia may use Ukrainian drones to attack Baltic targets,2026-08-06,2026-08-06_23.55.12
https://www.lrt.lt/en/news-in-english/19/3013263/lrt-english-newsletter-a-warning-or-just-bad-aim,LRT English Newsletter: A warning or just bad aim?,2026-08-07,2026-08-07_05.37.29
https://www.lrt.lt/en/news-in-english/19/3014161/lithuania-freezes-assets-of-mere-operator-after-eu-sanctions-on-russian-owner,Lithuania freezes assets of Mere operator after EU sanctions on Russian owner,2026-08-07,2026-08-07_10.48.52
https://www.lrt.lt/en/news-in-english/19/3014148/germany-invites-baltics-poland-for-security-talks-over-explosive-drone-at-leipzig-airport,"Germany invites Baltics, Poland for security talks over explosive drone at Leipzig airport",2026-08-07,2026-08-07_10.48.52
https://www.lrt.lt/en/news-in-english/19/3014064/storms-batter-southern-lithuania-toppling-trees-and-damaging-buildings,"Storms batter southern Lithuania, toppling trees and damaging buildings",2026-08-07,2026-08-07_10.48.52
https://www.lrt.lt/en/news-in-english/19/3013323/tax-and-social-security-offices-keep-serving-in-russian-as-vilnius-scales-back-its-use,"Tax and social security offices keep serving in Russian, as Vilnius scales back its use",2026-08-07,2026-08-07_10.48.52
https://www.lrt.lt/en/news-in-english/19/3014133/international-law-vs-washington-s-favour-lithuania-s-dilemma-amid-us-campaign-against-icc,International law vs Washingtonâs favour: Lithuaniaâs dilemma amid US campaign against ICC,2026-08-07,2026-08-07_16.50.13
https://www.lrt.lt/en/news-in-english/19/3014284/storm-damages-lithuania-s-unesco-listed-kernave-archaeological-site,Storm damages Lithuaniaâs UNESCO-listed KernavÄ archaeological site,2026-08-07,2026-08-07_16.50.13
https://www.lrt.lt/en/news-in-english/19/3014218/lithuanian-man-detained-after-driving-through-closed-border-checkpoint-into-russia,Lithuanian man detained after driving through closed border checkpoint into Russia,2026-08-07,2026-08-07_16.50.13
https://www.lrt.lt/en/news-in-english/19/3010256/lithuania-s-lakes-and-rivers-draw-growing-crowds-including-from-abroad,"Lithuaniaâs lakes and rivers draw growing crowds, including from abroad",2026-08-08,2026-08-08_10.27.32
https://www.lrt.lt/en/news-in-english/19/3011087/lithuania-latvia-see-kremlin-linked-retailer-close-but-a-lookalike-raises-questions,"Lithuania, Latvia see Kremlin-linked retailer close â but a lookalike raises questions",2026-08-08,2026-08-08_10.27.32
https://www.lrt.lt/en/news-in-english/19/3012310/biggest-lightning-rod-is-vilnius-tv-tower-safe-to-be-around-during-thunderstorm,Biggest lightning rod: is Vilnius TV Tower safe to be around during thunderstorm?,2026-08-09,2026-08-09_08.37.20
https://www.lrt.lt/en/news-in-english/19/3012219/ukrainians-took-refuge-in-poland-now-they-re-increasingly-fearful,Ukrainians took refuge in Poland. Now they're increasingly fearful,2026-08-09,2026-08-09_08.37.20
https://www.lrt.lt/en/news-in-english/19/2986262/chicago-hosts-largest-north-american-lithuanian-folk-dance-festival,Chicago hosts largest North American Lithuanian Folk Dance Festival,2026-07-12,2026-07-12_21.54.07
