url,headline,scrape_date,scrape_datetime
https://www.lrt.lt/en/news-in-english/19/2992277/do-you-know-where-your-nearest-shelter-is-only-one-in-five-lithuanians-do,Do you know where your nearest shelter is? Only one in five Lithuanians do,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2993047/lithuania-begins-construction-of-second-phase-of-military-base-for-german-brigade,Lithuania begins construction of second phase of military base for German brigade,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992334/lrt-english-newsletter-russia-planning-something,LRT English Newsletter: Russia planning something?,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992108/new-minister-says-border-guards-should-be-allowed-to-use-firearms-against-migrants,New minister says border guards should be allowed to use firearms against migrants,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992294/latvia-to-donate-radars-to-lithuania-to-strengthen-air-defences,Latvia to donate radars to Lithuania to strengthen air defences,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992211/eu-court-dismisses-final-challenge-to-sanctions-on-belarusian-transit-through-lithuania,EU court dismisses final challenge to sanctions on Belarusian transit through Lithuania,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992171/authorities-blame-private-contractor-as-vilnius-is-facing-waste-crisis-risk-of-fire,"Authorities blame private contractor as Vilnius is facing waste crisis, risk of fire",2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992137/lithuania-to-let-non-teachers-and-native-speakers-teach-eu-languages-in-schools,Lithuania to let non-teachers and native speakers teach EU languages in schools,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2992092/lithuanian-police-find-21-spiders-in-car-driven-by-polish-national,Lithuanian police find 21 spiders in car driven by Polish national,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2989137/baltic-states-reject-russian-claims-over-airspace-in-joint-diplomatic-protest,Baltic states reject Russian claims over airspace in joint diplomatic protest,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2989093/lithuania-sends-more-guards-to-latvia-as-minister-raises-prospect-of-border-checks,Lithuania sends more guards to Latvia as minister raises prospect of border checks,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2991158/survey-finds-57-of-lithuanians-identify-as-middle-class-despite-income-gap,Survey finds 57% of Lithuanians identify as middle class despite income gap,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2990355/baltic-home-price-growth-far-outpace-eu-average-eurostat,Baltic home price growth far outpace EU average â Eurostat,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2989202/nato-air-defence-pledge-for-baltics-promises-and-reality,NATO air defence pledge for Baltics: promises and reality,2026-07-19,2026-07-19_22.25.27
https://www.lrt.lt/en/news-in-english/19/2997350/most-poles-oppose-return-of-compulsory-military-service,Most Poles oppose return of compulsory military service,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000193/beer-and-vodka-lose-ground-to-kombucha-and-energy-drinks-as-lithuanian-producers-adapt,Beer and vodka lose ground to kombucha and energy drinks as Lithuanian producers adapt,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2998303/belarusian-man-says-asylum-in-lithuania-endangered-by-politics-history-shows-otherwise,Belarusian man says asylum in Lithuania endangered by politics. History shows otherwise,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999126/restored-19th-century-wooden-synagogue-reopens-to-visitors-in-eastern-lithuania,Restored 19th-century wooden synagogue reopens to visitors in eastern Lithuania,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000304/lithuania-s-new-pm-reassures-businesses-of-no-new-taxes,Lithuaniaâs new PM reassures businesses of no new taxes,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000267/store-chain-closing-in-lithuania-as-its-owner-falls-under-latest-russia-sanctions,Store chain closing in Lithuania as its owner falls under latest Russia sanctions,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000197/lithuania-s-auditor-general-suggests-fixing-military-spending-above-5-beyond-2030,Lithuaniaâs auditor general suggests fixing military spending above 5% beyond 2030,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000153/lithuania-investigates-citizen-on-suspicion-of-spying-for-russia,Lithuania investigates citizen on suspicion of spying for Russia,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000095/lithuania-weighs-joining-new-international-defence-financing-initiatives-minister,Lithuania weighs joining new international defence financing initiatives â minister,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000071/klaipeda-sea-festival-opens-with-cinema-theme,KlaipÄda Sea Festival opens with cinema theme,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3000051/lithuanian-fm-slams-concessions-in-latest-russia-sanctions-round,Lithuanian FM slams concessions in latest Russia sanctions round,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999336/lrt-english-newsletter-counting-cash-money,LRT English Newsletter: Counting cash money,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999190/lithuania-prepares-contingency-plan-if-airbaltic-cuts-flights-or-leaves-altogether,Lithuania prepares contingency plan if AirBaltic cuts flights or leaves altogether,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999178/former-lithuanian-army-chief-warns-ukraine-leadership-changes-risk-military-instability,Former Lithuanian army chief warns Ukraine leadership changes risk military instability,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999139/lithuanian-polish-border-officials-to-discuss-easing-checks-amid-temporary-controls,"Lithuanian, Polish border officials to discuss easing checks amid temporary controls",2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2999114/vinted-lifosa-post-biggest-revenue-gains-among-lithuanian-companies-in-2025,"Vinted, Lifosa post biggest revenue gains among Lithuanian companies in 2025",2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2998285/uk-swaps-tanks-for-drones-in-the-baltics-the-way-of-war-is-changing,UK swaps tanks for drones in the Baltics: âThe way of war is changingâ,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2997319/fatigue-in-europe-lithuania-among-few-fighting-for-russia-sanctions,âFatigue in Europeâ: Lithuania among few fighting for Russia sanctions,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2998071/lithuania-among-eu-countries-facing-steepest-population-decline,Lithuania among EU countries facing steepest population decline,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2997230/cider-and-cherry-stones-seven-popular-summer-myths-busted-by-the-experts,Cider and cherry stones: Seven popular summer myths busted by the experts,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2996198/meet-the-seven-year-old-lithuanian-who-s-just-become-european-chess-champion-twice,Meet the seven-year-old Lithuanian who's just become European chess champion â twice,2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/2990306/needed-not-wanted-new-policy-is-bound-to-turn-away-foreigners-working-in-lithuania,"Needed, not wanted â new policy is bound to turn away foreigners working in Lithuania",2026-07-26,2026-07-26_21.33.16
https://www.lrt.lt/en/news-in-english/19/3003064/lithuania-considers-more-national-sanctions-on-russian-belarusian-citizens,"Lithuania considers more national sanctions on Russian, Belarusian citizens",2026-07-27,2026-07-27_06.59.52
https://www.lrt.lt/en/news-in-english/19/3003059/no-sign-yet-of-airbaltic-scaling-back-in-lithuania-minister,No sign yet of airBaltic scaling back in Lithuania â minister,2026-07-27,2026-07-27_06.59.52
https://www.lrt.lt/en/news-in-english/19/3003055/lithuania-resumes-taiwan-economic-cooperation-talks-after-government-change,Lithuania resumes Taiwan economic cooperation talks after government change,2026-07-27,2026-07-27_06.59.52
https://www.lrt.lt/en/news-in-english/19/2998314/lithuania-s-new-government-promises-to-be-tough-on-migration-but-are-concerns-justified,Lithuaniaâs new government promises to be tough on migration â but are concerns justified?,2026-07-27,2026-07-27_06.59.52
